course,EX,A,B,C,D,P,F,session
MI31008-SURFACE MINING,8,38,24,5,4,2,0,Spring 21
MI31008-SURFACE MINING,9,16,16,12,18,8,1,Spring 22
MI38002-FIELD TRIPS,8,26,26,12,9,0,0,Spring 21
MI39002-MINE HAZARDS AND RESCUE LABORATORY,4,11,36,23,5,2,1,Spring 21
MI39002-MINE HAZARDS AND RESCUE LABORATORY,22,38,16,3,1,0,0,Spring 22
MI40021-APPLIED ROCK ENGINEERING,5,16,28,15,9,9,0,Spring 21
MI40021-APPLIED ROCK ENGINEERING,2,1,0,0,0,0,0,Spring 22
MI40001-ENVIRONMENTAL ENGINEERING,7,17,18,13,9,14,1,Autumn 22
MI47005-PROJECT-I,11,22,18,12,4,1,0,Autumn 22
MI60215-,7,6,11,15,7,0,0,Autumn 22
MI69203-,8,44,23,4,0,0,0,Autumn 22
MI69203-,22,50,3,4,1,0,0,Spring 22
GG20007-GEOLOGY FOR ENGINEERS,4,31,30,12,4,1,0,Autumn 20
GG29009-GEOLOGY LABORATORY,24,32,19,3,2,2,0,Autumn 20
MI20101-DEVELOPMENT OF MINERAL DEPOSITS,8,46,19,4,2,2,1,Autumn 20
MI21007-ELEMENTS OF ROCK MECHANICS,10,25,27,14,4,1,1,Autumn 20
MI29007-ROCK MECHANICS LABORATORY,16,24,21,21,0,0,0,Autumn 20
MI21002-MINE SURVEYING,8,19,26,19,10,0,0,Spring 20
MI29002-MINE SURVEYING LABORATORY,11,55,14,2,0,0,0,Spring 20
MI30013-MINING MACHINERY,10,36,17,12,4,1,0,Autumn 21
MI31001-UNDERGROUND COAL MINING,8,18,40,12,2,0,0,Autumn 21
MI31003-UNDERGROUND METAL MINING,11,20,30,9,9,1,0,Autumn 21
MI31005-VENTILATION AND CLIMATE CONTROL,1,20,49,7,2,1,1,Autumn 21
MI31007-QUANTITATIVE DECISION MAKING,3,21,32,19,3,1,0,Autumn 21
MI31004-ECONOMICS OF MINING ENTERPRISES,10,15,16,22,18,0,1,Spring 21
MI60047-,11,9,8,10,1,2,0,Autumn 22
MI61003-,1,3,4,1,1,2,0,Autumn 22
IE30002-INSTRUMENTATION DEVICES-II,2,7,23,5,1,1,0,Spring 21
IE30002-INSTRUMENTATION DEVICES-II,5,10,12,11,5,4,1,Spring 22
IE39002-INSTRUMENTATION LABORATORY-II,5,10,12,11,1,0,0,Spring 21
IE47007-PROJECT-I,4,10,3,0,1,0,0,Autumn 22
IE48001-INDUSTRIAL TRAINING,3,19,5,1,1,0,0,Autumn 22
IE49002-INSTRUMENTATION SYSTEM DESIGN,3,15,13,0,0,1,0,Autumn 22
IE49002-INSTRUMENTATION SYSTEM DESIGN,10,19,17,1,0,0,0,Spring 22
NA21001-MARINE HYDRODYNAMICS,13,19,15,3,1,1,0,Spring 20
NA21001-MARINE HYDRODYNAMICS,0,0,1,0,0,0,0,Spring 18
EC66001-,0,0,0,0,0,3,0,Spring 19
MA61004-,0,1,2,5,0,1,0,Spring 20
MI60041-,1,1,2,2,5,1,0,Autumn 22
MI62001-,1,1,2,2,4,4,0,Autumn 22
NA47005-PROJECT-I,4,12,8,4,1,0,0,Autumn 22
MI60235-,2,2,4,4,2,2,0,Autumn 22
PH61007-,0,0,0,0,0,1,0,Spring 21
PH61007-,3,10,4,1,0,0,0,Spring 22
IE47003-PROJECT,2,0,2,1,0,0,0,Autumn 22
IM48003-SUMMER TRAINING,2,7,17,7,0,0,0,Autumn 22
MT21104-GENETIC ALGORITHMS IN ENGINEERING PROCESS MODELING,16,17,1,1,0,0,0,Spring 20
IM60203-,0,2,3,4,2,1,0,Autumn 22
RX76001-,0,0,1,0,0,0,0,Autumn 19
MT41027-DESIGN & SELECTION OF MATERIALS,4,23,15,4,0,0,0,Autumn 22
MI60051-,0,0,0,1,0,0,0,Autumn 22
MA41103-FORMAL LANGUAGES AND THEORY OF COMPUTATION,20,10,12,2,3,0,0,Autumn 22
MT60007-,2,3,3,4,2,0,1,Autumn 22
MT60007-,0,0,0,1,0,0,0,Autumn 21
PH60030-,0,1,0,0,0,0,0,Spring 21
PH60030-,1,1,4,1,3,0,0,Spring 22
MT41037-POWDER METALLURGY,1,5,4,4,2,1,1,Autumn 22
NA40020-COMPUTATIONAL MARINE HYDRODYNAMICS,0,1,0,1,0,0,0,Spring 21
NA40020-COMPUTATIONAL MARINE HYDRODYNAMICS,6,7,11,12,15,8,0,Spring 22
NA40020-COMPUTATIONAL MARINE HYDRODYNAMICS,0,0,0,0,1,0,0,Autumn 20
CL69203-,1,0,0,0,0,0,0,Autumn 22
MA41003-LINEAR ALGEBRA,0,0,0,0,0,0,2,Autumn 19
MA41003-LINEAR ALGEBRA,7,24,6,0,0,0,1,Autumn 21
MA41003-LINEAR ALGEBRA,0,0,0,0,0,0,2,Autumn 20
MA41005-ADVANCED NUMERICAL TECHNIQUES,0,0,0,0,0,0,2,Autumn 19
MA41005-ADVANCED NUMERICAL TECHNIQUES,0,0,0,1,1,0,2,Autumn 20
MA41005-ADVANCED NUMERICAL TECHNIQUES,5,16,10,6,0,0,1,Autumn 21
MA41021-PROGRAMMING LANGUAGES,0,0,0,0,0,0,2,Autumn 19
MA41021-PROGRAMMING LANGUAGES,0,0,0,0,0,0,9,Autumn 20
MA41021-PROGRAMMING LANGUAGES,4,18,21,12,3,3,5,Autumn 21
MA49015-PROGRAMMING  LAB.,0,0,0,0,0,0,2,Autumn 19
MA49015-PROGRAMMING  LAB.,0,0,0,2,0,1,6,Autumn 20
MA49015-PROGRAMMING  LAB.,25,27,8,0,1,0,5,Autumn 21
ME60103-,3,3,0,0,0,1,0,Autumn 22
MF40201-MICRO-ELECTRO-MECHANICAL SYSTEMS (MEMS),0,1,2,2,2,2,0,Autumn 22
MS60047-,0,0,2,0,0,0,0,Autumn 21
MT41023-COMPOSITE MATERIALS,4,1,3,2,0,0,0,Autumn 22
ME60235-,2,6,14,10,18,12,1,Autumn 22
ME60407-,1,3,3,2,0,0,0,Autumn 22
MA60265-,0,4,19,16,0,0,0,Autumn 22
ME47601-PROJECT-I,8,32,13,5,6,0,0,Autumn 22
ME60233-,0,1,1,0,1,2,0,Autumn 22
ME60231-,7,7,3,3,2,7,0,Autumn 22
MA60061-,1,0,0,0,0,0,0,Autumn 20
ME60079-,0,0,1,0,0,0,0,Autumn 21
ME60073-,0,4,0,0,0,0,0,Autumn 22
MA60038-,2,4,0,0,0,0,0,Spring 20
PH60058-,1,2,0,0,0,0,1,Spring 21
PH60058-,0,1,1,0,1,0,0,Spring 22
PH60406-,2,0,1,0,0,0,0,Spring 21
PH61010-,1,3,0,0,1,0,0,Spring 21
PH61010-,3,3,9,4,1,0,0,Spring 22
MT60008-,0,0,2,0,3,0,0,Autumn 22
ME60401-,2,3,2,0,2,3,0,Autumn 22
ME60403-,0,0,3,2,3,4,0,Autumn 22
ME60405-,1,0,2,4,4,0,1,Autumn 22
ME69035-,2,5,3,2,0,0,0,Autumn 22
MT60201-,1,2,0,0,0,0,0,Autumn 22
EE60020-,0,0,0,0,1,0,0,Spring 21
EE60020-,1,5,8,6,6,8,1,Spring 22
MF40301-RAPID PROTOTYPING,0,0,0,0,0,1,0,Autumn 22
MA60036-,0,0,0,0,1,0,0,Spring 20
MA60036-,0,0,1,0,0,0,0,Spring 21
ME61203-,0,3,3,2,1,0,0,Autumn 22
ME69601-,1,4,0,2,0,2,0,Autumn 22
ME60085-,0,0,0,2,1,2,0,Autumn 22
ME60033-,0,0,1,0,0,0,0,Autumn 21
ME60033-,0,1,0,0,0,0,0,Spring 21
ME60033-,10,23,26,22,14,7,0,Spring 22
MA61003-,0,0,2,0,0,0,0,Autumn 21
MI60045-,0,0,1,0,0,0,0,Spring 21
MI60045-,3,6,9,9,6,2,0,Spring 22
MS60052-,0,0,0,0,1,0,0,Spring 20
MS60052-,0,0,0,1,0,1,1,Spring 22
TS62002-,0,1,0,0,0,0,0,Spring 20
MS60058-,0,1,0,0,1,0,0,Spring 21
MA60044-,0,0,0,1,0,0,0,Spring 21
MT61151-,0,0,1,0,1,1,0,Autumn 22
MT60009-,1,0,0,0,0,0,0,Autumn 21
MI48001-INDUSTRIAL TRAINING,3,9,11,5,0,0,0,Autumn 22
BM63098-,0,0,1,0,0,0,0,Spring 21
MI60078-,0,0,0,1,0,0,0,Spring 21
AE61001-,0,0,0,1,0,0,0,Autumn 22
AE61001-,1,1,1,0,0,0,0,Spring 22
MI60026-,0,0,0,1,0,0,0,Spring 21
EM21203-MICROECONOMICS I,5,17,13,23,6,3,0,Autumn 22
EM21205-MACROECONOMICS I,4,10,12,20,11,6,2,Autumn 22
GG20203-SEDIMENTOLOGY,1,4,1,7,12,10,0,Autumn 22
GG20211-MINERALOGY,9,6,9,10,9,12,0,Autumn 22
GG21207-INTRODUCTION TO EARTH SCIENCE,1,4,6,3,9,11,1,Autumn 22
GG29207-SEDIMENTOLOGY LAB,3,6,9,11,1,5,0,Autumn 22
GG29209-INTRODUCTION TO EARTH SCIENCE LAB,1,4,6,14,6,4,0,Autumn 22
GG20205-INTRODUCTORY GEOPHYSICS,3,9,6,11,11,13,2,Autumn 22
QE47001-SUMMER PROJECT,3,4,0,0,0,0,0,Autumn 22
MA61023-,0,1,1,0,0,0,0,Autumn 20
BS40003-NUCLEIC ACIDS: STRUCTURE AND FUNCTION,0,0,0,0,0,0,1,Autumn 20
BS40003-NUCLEIC ACIDS: STRUCTURE AND FUNCTION,1,9,1,0,0,0,0,Autumn 21
BS40003-NUCLEIC ACIDS: STRUCTURE AND FUNCTION,1,2,2,1,0,0,0,Autumn 22
BS40005-CARBOHYDRATES AND LIPIDS: STRUCTURE AND FUNCTION,0,0,0,0,0,0,1,Autumn 20
BS40005-CARBOHYDRATES AND LIPIDS: STRUCTURE AND FUNCTION,3,8,0,0,0,0,0,Autumn 21
BS40005-CARBOHYDRATES AND LIPIDS: STRUCTURE AND FUNCTION,0,1,4,1,0,0,0,Autumn 22
BS40009-MOLECULES OF LIFE AND THE FUNDAMENTALS OF LIVING SYSTEMS,0,0,0,0,0,0,1,Autumn 20
BS40009-MOLECULES OF LIFE AND THE FUNDAMENTALS OF LIVING SYSTEMS,7,4,0,0,0,0,0,Autumn 21
BS40009-MOLECULES OF LIFE AND THE FUNDAMENTALS OF LIVING SYSTEMS,1,1,4,0,0,0,0,Autumn 22
BS41001-CELL AND DEVELOPMENTAL BIOLOGY,0,0,0,0,0,0,1,Autumn 20
BS41001-CELL AND DEVELOPMENTAL BIOLOGY,4,6,1,0,0,0,0,Autumn 21
BS41001-CELL AND DEVELOPMENTAL BIOLOGY,1,1,4,0,0,0,0,Autumn 22
BS41003-BIOPHYSICAL AND BIOCHEMICAL METHODS,0,0,0,0,0,0,1,Autumn 20
BS41003-BIOPHYSICAL AND BIOCHEMICAL METHODS,2,7,2,0,0,0,0,Autumn 21
BS41003-BIOPHYSICAL AND BIOCHEMICAL METHODS,1,2,2,1,0,0,0,Autumn 22
BS49001-CHEMICAL BIOLOGY LABORATORY,0,0,0,0,0,0,1,Autumn 20
BS49001-CHEMICAL BIOLOGY LABORATORY,4,7,0,0,0,0,0,Autumn 21
BS49001-CHEMICAL BIOLOGY LABORATORY,1,5,0,0,0,0,0,Autumn 22
EX40003-EARTHQUAKE SEISMOLOGY,0,0,0,0,0,0,7,Autumn 20
EX40003-EARTHQUAKE SEISMOLOGY,21,2,1,0,0,1,3,Autumn 21
EX40011-STATIONARY FIELD AND ELECTRICAL METHODS,0,0,0,0,0,0,7,Autumn 20
EX40011-STATIONARY FIELD AND ELECTRICAL METHODS,2,10,7,3,2,0,4,Autumn 21
EX49005-SEISMIC METHODS OF  PROSPECTING LAB.,0,0,0,0,0,0,7,Autumn 20
EX49005-SEISMIC METHODS OF  PROSPECTING LAB.,20,4,0,0,0,0,4,Autumn 21
EX49011-ELECTRICAL METHODS LAB.,0,0,0,0,0,0,7,Autumn 20
EX49011-ELECTRICAL METHODS LAB.,5,3,9,4,1,2,4,Autumn 21
MM49001-NUMERICAL METHODS AND COMPUTATIONAL TECHNIQUES LAB,1,4,0,0,0,0,0,Autumn 20
MM49001-NUMERICAL METHODS AND COMPUTATIONAL TECHNIQUES LAB,0,1,2,0,0,0,0,Autumn 21
MM49001-NUMERICAL METHODS AND COMPUTATIONAL TECHNIQUES LAB,0,1,2,0,0,0,0,Autumn 22
MM61505-,0,2,2,0,0,0,2,Autumn 20
MM61505-,0,3,0,3,0,0,0,Autumn 21
MM61505-,0,0,2,2,2,0,0,Autumn 22
PH39011-ELECTRONICS & SOLID STATE PHYSICS LAB.,0,1,0,2,1,0,0,Autumn 20
PH39011-ELECTRONICS & SOLID STATE PHYSICS LAB.,0,2,1,0,0,0,0,Autumn 22
EE61008-,1,0,0,0,0,0,0,Spring 20
EE61008-,0,0,0,0,1,0,0,Spring 21
EE61008-,0,1,1,0,0,0,0,Spring 22
MM40011-FUNDAMENTALS OF BIOCHEMISTRY AND CELL BIOLOGY,0,2,0,0,1,1,0,Spring 20
MM40011-FUNDAMENTALS OF BIOCHEMISTRY AND CELL BIOLOGY,1,2,1,1,1,0,0,Spring 21
MM40011-FUNDAMENTALS OF BIOCHEMISTRY AND CELL BIOLOGY,2,2,2,3,2,0,0,Spring 22
MM48002-VIVA VOCE,0,2,0,0,1,1,0,Spring 20
MM48002-VIVA VOCE,1,3,0,2,0,0,0,Spring 21
MM48002-VIVA VOCE,0,2,1,2,1,0,0,Spring 22
MM60024-,0,1,1,0,0,0,0,Spring 20
MM60024-,0,1,1,2,1,1,0,Spring 22
MM60024-,0,0,2,1,0,0,0,Spring 21
MM61312-,0,2,1,1,0,0,0,Spring 20
MM61312-,0,2,1,2,1,0,0,Spring 21
MM61312-,0,0,2,1,1,2,0,Spring 22
MM71326-,0,2,1,1,0,0,0,Spring 20
MM71326-,0,1,2,0,0,0,0,Spring 21
MM71326-,0,3,1,1,0,0,0,Spring 22
PH49018-RADIATION DETECTION AND MEASUREMENT LAB,1,2,0,1,0,0,0,Spring 20
PH49018-RADIATION DETECTION AND MEASUREMENT LAB,0,1,4,1,0,0,0,Spring 21
PH49018-RADIATION DETECTION AND MEASUREMENT LAB,2,1,1,2,0,0,0,Spring 22
MM50003-RADIOBIOLOGY,0,1,1,0,0,0,2,Autumn 21
MM50003-RADIOBIOLOGY,0,2,1,2,0,1,0,Autumn 22
MM50005-RADIATION TREATMENT PLANNING,0,1,1,0,0,0,2,Autumn 21
MM50005-RADIATION TREATMENT PLANNING,0,1,1,1,0,0,0,Autumn 22
MM50007-RADIATION DOSIMETRY AND PROTECTION,1,1,0,0,0,0,2,Autumn 21
MM50007-RADIATION DOSIMETRY AND PROTECTION,0,1,2,0,0,0,0,Autumn 22
MM50009-BRACHYTHERAPY PHYSICS AND TREATMENT PLANNING,0,0,2,0,0,0,2,Autumn 21
MM50009-BRACHYTHERAPY PHYSICS AND TREATMENT PLANNING,0,1,2,0,0,0,0,Autumn 22
MM50019-MOTION MANAGEMENT STRATEGIES,0,2,0,0,0,0,2,Autumn 21
MM50019-MOTION MANAGEMENT STRATEGIES,0,2,1,0,0,0,0,Autumn 22
MM57001-PROJECT,1,0,1,0,0,0,2,Autumn 21
MM57001-PROJECT,0,2,4,0,0,0,0,Autumn 22
MM59001-BASIC TREATMENT PLANNING LAB,1,0,1,0,0,0,2,Autumn 21
MM59001-BASIC TREATMENT PLANNING LAB,0,0,2,1,0,0,0,Autumn 22
MM59007-RADIATION DOSIMETRY AND PROTECTION LAB,1,1,0,0,0,0,2,Autumn 21
MM59007-RADIATION DOSIMETRY AND PROTECTION LAB,0,3,0,0,0,0,0,Autumn 22
MM50018-QUALITY ASSURANCE,0,1,0,1,0,0,0,Spring 21
MM50018-QUALITY ASSURANCE,1,1,1,0,0,0,0,Spring 22
MM50020-PHYSICS OF NUCLEAR MEDICINE AND INTERNAL DOSIMETRY,0,1,1,0,0,0,0,Spring 21
MM50020-PHYSICS OF NUCLEAR MEDICINE AND INTERNAL DOSIMETRY,0,1,1,1,0,0,0,Spring 22
MM57002-PROJECT,0,0,1,1,0,0,0,Spring 21
MM57002-PROJECT,0,3,1,2,0,0,0,Spring 22
MM58002-SEMINAR,0,0,2,0,0,0,0,Spring 21
MM58002-SEMINAR,0,3,3,0,0,0,0,Spring 22
MM58004-COMPREHENSIVE VIVA,0,0,2,0,0,0,0,Spring 21
MM58004-COMPREHENSIVE VIVA,0,3,3,0,0,0,0,Spring 22
MM59002-RADIATION ONCOLOGY LAB - ADVANCED TREATMENT PLANNING,0,0,1,1,0,0,0,Spring 21
MM59002-RADIATION ONCOLOGY LAB - ADVANCED TREATMENT PLANNING,0,0,3,0,0,0,0,Spring 22
MM59018-QUALITY ASSURANCE LAB,0,1,1,0,0,0,0,Spring 21
MM59018-QUALITY ASSURANCE LAB,0,1,1,1,0,0,0,Spring 22
MM67401-,1,0,0,0,0,0,0,Autumn 22
MM41003-STATISTICS AND COMPUTER SCIENCE IN NUCLEAR MEDICINE,0,0,0,0,0,0,1,Autumn 20
MM41003-STATISTICS AND COMPUTER SCIENCE IN NUCLEAR MEDICINE,0,2,1,0,0,0,0,Autumn 21
MM41003-STATISTICS AND COMPUTER SCIENCE IN NUCLEAR MEDICINE,0,0,1,0,2,0,0,Autumn 22
MM69501-,0,0,0,0,0,0,1,Autumn 20
MM69501-,0,2,0,0,1,0,0,Autumn 21
MM69501-,0,0,1,1,1,0,0,Autumn 22
MM49003-MOLECULAR TECHNOLOGY LABORATORY,0,0,0,0,0,0,2,Autumn 20
MM49003-MOLECULAR TECHNOLOGY LABORATORY,2,1,0,0,0,0,0,Autumn 21
MM49003-MOLECULAR TECHNOLOGY LABORATORY,1,0,1,0,0,0,0,Autumn 22
MM61313-,0,0,0,0,0,0,2,Autumn 20
MM61313-,1,2,0,0,0,0,0,Autumn 21
MM61313-,0,1,1,0,0,0,0,Autumn 22
MA60269-,0,0,0,0,0,0,1,Autumn 22
GG40009-IGNEOUS PETROGENESIS,4,12,9,5,5,2,1,Autumn 21
GG41013-GEOCHEMISTRY,7,13,10,3,3,2,0,Autumn 21
GG49013-GEOCHEMISTRY LAB.,8,24,4,1,0,0,1,Autumn 21
GG40008-SEDIMENTARY PETROLOGY,22,15,0,0,0,0,0,Spring 21
GG40010-REMOTE SENSING & GIS,23,27,10,1,0,0,0,Spring 21
GG40012-APPLIED PALEONTOLOGY,7,22,6,2,0,0,0,Spring 21
GG40014-METAMORPHIC PHASE EQUILIBRIA,1,10,22,3,1,0,0,Spring 21
GG48012-FIELD WORK(STRUCTURAL GEOLOGY),0,37,0,0,0,0,0,Spring 21
GG48012-FIELD WORK(STRUCTURAL GEOLOGY),35,0,0,0,0,0,0,Spring 22
GG48014-FIELD WORK(SEDIMENTARY GEOLOGY),0,37,0,0,0,0,0,Spring 21
GG48014-FIELD WORK(SEDIMENTARY GEOLOGY),20,15,0,0,0,0,0,Spring 22
GG48016-FIELD WORK(ELECTRICAL RESISTIVITY SURVEY),37,0,0,0,0,0,0,Spring 21
GG49008-SEDIMENTARY PETROLOGY LAB.,37,0,0,0,0,0,0,Spring 21
GG49012-APPLIED PALEONTOLOGY LAB.,7,30,0,0,0,0,0,Spring 21
GG49014-METAMORPHIC PHASE EQUILIBRIA LAB.,5,18,12,2,0,0,0,Spring 21
GG58020-COMPREHENSIVE VIVA VOCE,5,10,9,10,3,0,0,Spring 21
GG50003-BASIN ANALYSIS,5,32,0,0,0,0,0,Autumn 22
GG50005-APPLIED MINERALOGY,6,12,9,10,0,0,0,Autumn 22
GG50007-ORE GENESIS,4,7,14,8,3,1,0,Autumn 22
GG50009-GROUNDWATER & ENGINEERING GEOLOGY,8,24,11,12,5,0,1,Autumn 22
GG58003-SEMINAR,3,14,20,0,0,0,0,Autumn 22
GG59007-ORE GENESIS LAB,9,21,7,0,0,0,0,Autumn 22
GG59009-GROUNDWATER & ENGINEERING GEOLOGY LAB.
,6,25,21,7,1,0,1,Autumn 22
GG49010-REMOTE SENSING & GIS LAB.,28,24,8,1,0,0,0,Spring 21
GG40241-LIFE AND MASS EXTINCTIONS,0,1,0,0,0,0,0,Autumn 22
BS41005-COMPUTATIONAL BIOLOGY AND BIOINFORMATICS,5,5,1,0,0,0,0,Autumn 21
BS41005-COMPUTATIONAL BIOLOGY AND BIOINFORMATICS,0,2,3,1,0,0,0,Autumn 22
BS41005-COMPUTATIONAL BIOLOGY AND BIOINFORMATICS,0,0,0,0,0,0,1,Autumn 20
BS40002-MOLECULAR MICROBIOLOGY,1,4,5,1,0,0,0,Spring 21
BS40002-MOLECULAR MICROBIOLOGY,0,2,3,1,0,1,0,Spring 22
BS40004-INFECTION AND IMMUNITY,1,2,5,2,1,0,0,Spring 21
BS40004-INFECTION AND IMMUNITY,0,1,2,3,0,1,0,Spring 22
BS41002-STRUCTURE DETERMINATION OF BIOMOLECULES,5,2,3,1,0,0,0,Spring 21
BS41002-STRUCTURE DETERMINATION OF BIOMOLECULES,1,1,4,0,0,0,0,Spring 22
BS41004-ADVANCES IN PROTEIN STRUCTURE AND FUNCTION,5,3,2,1,0,0,0,Spring 21
BS41004-ADVANCES IN PROTEIN STRUCTURE AND FUNCTION,3,5,7,3,0,0,0,Spring 22
BS49002-CELL BIOLOGY LABORATORY,5,5,1,0,0,0,0,Spring 21
BS49002-CELL BIOLOGY LABORATORY,1,5,0,0,0,0,0,Spring 22
BT69016-,5,3,2,1,0,0,0,Spring 21
BT69016-,0,5,1,0,0,0,0,Spring 22
BS50001-FUNCTIONAL MATERIALS IN BIOLOGY,3,2,1,0,0,0,1,Autumn 22
BS50005-BIOSYNTHESIS OF SECONDARY METABOLITES,4,1,0,1,0,0,1,Autumn 22
BS50007-NANOSCALE ENGINEERING OF BIOLOGICAL SYSTEMS,2,3,0,0,1,0,1,Autumn 22
BS57001-PROJECT,2,7,0,2,0,0,0,Autumn 22
BS61001-,2,1,1,0,0,0,0,Autumn 22
BT60002-,0,2,6,3,0,0,0,Spring 21
BT60002-,2,2,3,0,0,0,0,Spring 22
EX40006-GEOPHYSICAL SIGNAL PROCESSING,2,9,8,3,2,0,0,Spring 21
EX40008-TIME VARYING FIELD AND ELECTROMAGNETIC METHODS,0,5,6,8,4,1,0,Spring 21
EX48014-FIELD GEOPHYSICS(SEISMIC METHODS),24,0,0,0,0,0,0,Spring 21
EX48016-FIELD GEOPHYSICS(ELECT AND ELECTROMAG METHODS),23,0,1,0,0,0,0,Spring 21
EX49008-TIME VARYING FIELD AND ELECTROMAGNETIC METHODS LAB,1,2,4,10,3,4,0,Spring 21
EX49010-GRAVITY & MAGNETIC METHODS OF  PROSPECTING LAB.,10,13,0,0,0,1,0,Spring 21
EX58004-COMPREHENSIVE VIVA VOCE,4,4,7,7,2,0,0,Spring 21
EX51007-RADIOMETRIC METHODS OF PROSPECTING,2,5,9,7,0,0,1,Autumn 22
EX57005-PROJECT,13,9,1,0,0,0,1,Autumn 22
EX58001-SEMINAR,8,11,3,1,0,0,1,Autumn 22
EX59007-RADIOMETRIC METHODS OF PROSPECTING LAB.,1,22,0,0,0,0,1,Autumn 22
GG30207-COMPUTER APPLICATIONS IN GEOPHYSICS,5,9,6,3,0,0,4,Autumn 22
EX40010-GRAVITY & MAGNETIC METHODS OF PROSPECTING,3,2,6,8,4,1,0,Spring 21
CY49008-ADVANCED PHYSICAL CHEMISTRY LAB.,13,21,15,5,0,0,0,Spring 21
CY49008-ADVANCED PHYSICAL CHEMISTRY LAB.,0,0,0,0,1,0,0,Spring 20
CY58010-VIVA VOCE,0,5,27,14,8,0,0,Spring 21
CY58010-VIVA VOCE,0,0,0,1,0,0,0,Spring 20
CY60004-,9,10,8,9,5,0,0,Autumn 22
CY60004-,0,0,0,0,0,1,0,Spring 21
CY40014-INTRODUCTION TO COMPUTATIONAL CHEMISTRY,5,28,16,6,0,0,0,Autumn 21
CY40014-INTRODUCTION TO COMPUTATIONAL CHEMISTRY,0,1,0,1,0,0,0,Autumn 20
CY40014-INTRODUCTION TO COMPUTATIONAL CHEMISTRY,0,0,0,1,0,0,0,Autumn 17
CY60103-,1,0,2,1,1,1,0,Autumn 22
CY60019-,0,1,2,0,0,0,0,Autumn 22
CY60013-,0,2,0,1,0,0,0,Autumn 22
CD61006-,4,3,0,1,1,0,0,Spring 22
MI60212-,3,0,5,5,3,8,2,Spring 22
PH60050-,1,2,6,2,2,0,0,Spring 22
PH60050-,0,0,0,0,1,0,0,Autumn 22
BT41012-DOWNSTREAM PROCESSING,0,1,8,13,12,4,0,Spring 22
BT41012-DOWNSTREAM PROCESSING,0,0,0,1,0,1,0,Autumn 22
BT41022-NEUROPHYSIOLOGY,0,2,2,15,16,11,0,Spring 22
BT48026-COMPREHENSIVE VIVA VOCE,0,5,3,8,2,0,0,Spring 22
MM60014-,0,0,1,1,0,0,0,Spring 22
MM61212-,0,0,2,4,1,2,0,Spring 22
PH60402-,2,0,1,1,1,0,0,Spring 22
CY71002-,5,5,1,8,0,0,1,Spring 22
CY71002-,0,0,0,1,0,0,0,Spring 21
CY71002-,0,0,0,1,0,0,0,Autumn 21
MM60003-,0,2,0,0,0,0,0,Autumn 22
PH61005-,0,1,3,0,0,0,0,Spring 22
CE60218-,0,0,1,0,0,0,0,Autumn 22
CE60218-,1,9,18,12,13,0,0,Spring 22
CE60218-,0,0,0,0,1,0,0,Spring 20
CE48004-COMPREHENSIVE VIVA-VOCE,1,7,14,15,11,5,1,Spring 22
CE60202-,4,14,30,19,20,5,2,Spring 22
CE60202-,0,1,0,0,0,0,0,Spring 21
CE60252-,0,0,1,0,0,0,0,Spring 22
MA41004-TOPOLOGY,8,22,7,0,0,0,0,Spring 21
MA41006-COMPLEX ANALYSIS,17,14,6,0,0,0,0,Spring 21
MA51003-FLUID MECHANICS,0,1,7,9,15,5,0,Autumn 22
MA58005-SEMINAR,10,19,8,0,0,0,0,Autumn 22
MA59009-PROJECT,6,20,8,3,0,0,0,Autumn 22
MA61031-,1,1,3,2,0,0,0,Autumn 22
MA49012-VIVA VOCE,1,9,16,11,0,0,0,Spring 21
MA71003-,2,3,7,7,3,1,0,Autumn 22
MA61033-,0,0,4,1,0,0,0,Autumn 22
CY61006-,1,0,0,1,0,2,0,Spring 22
PH49025-PROJECT PART I,7,16,20,5,3,0,0,Autumn 22
PH49025-PROJECT PART I,0,0,0,0,0,1,1,Autumn 21
CH48014-COMPREHENSIVE VIVA-VOCE,6,9,20,12,7,6,0,Spring 22
CE60240-,4,5,6,13,7,6,1,Spring 22
BT47006-PROJECT - PART 2,4,12,11,4,2,0,0,Spring 22
MM61214-,0,0,1,2,0,0,0,Spring 22
MM61214-,0,0,1,2,0,0,0,Spring 21
MM61216-,2,1,0,1,0,1,0,Spring 22
BT60016-,0,0,1,0,2,9,0,Spring 22
BT60016-,0,1,0,0,0,0,0,Autumn 22
AG60046-,2,1,4,3,3,0,0,Spring 22
AG60046-,0,0,0,0,2,0,0,Autumn 21
BT60006-,0,0,0,1,2,0,1,Spring 22
BT60006-,0,1,0,0,0,0,0,Spring 21
MM61316-,0,0,1,0,0,0,0,Spring 22
EP61204-,1,0,0,0,0,0,0,Spring 22
ES61008-,0,0,0,1,0,0,0,Autumn 22
CL60210-,0,0,0,0,0,1,0,Autumn 22
CL60210-,1,0,1,2,2,5,0,Spring 22
HS60080-,1,6,3,1,0,0,0,Spring 22
MM61502-,0,1,0,0,2,0,0,Spring 22
BS67001-,0,0,1,0,0,0,0,Spring 22
CE47006-PROJECT-II,5,18,12,1,0,0,0,Spring 22
CE60244-,0,0,1,0,0,0,0,Spring 22
CE60244-,0,0,0,0,0,1,0,Spring 20
CE30202-ANALYSIS AND DESIGN OF GEOTECHNICAL SYSTEMS,0,0,0,0,0,1,0,Spring 21
