course,EX,A,B,C,D,P,F,session
EC31008,21,18,28,17,11,4,0,Autumn17
BT61026,0,1,2,4,1,2,0,Spring19
EA10004,118,261,282,166,186,129,67,Spring19
EA10004,3,5,8,18,15,18,67,Autumn18
MT41042,3,4,1,3,4,1,0,Spring16
BM60023,1,13,12,16,4,2,0,Autumn18
CE60103,2,4,5,1,2,0,0,Spring16
CE60103,6,2,5,1,2,1,0,Autumn18
CS30002,11,21,31,17,13,9,6,Spring16
CS30002,2,33,21,16,13,18,3,Spring17
CS30002,11,19,30,22,12,7,3,Spring19
CS30002,22,23,26,15,12,8,3,Spring18
CS30002,2,33,21,16,13,20,1,Autumn17
CY20106,1,4,2,4,1,2,1,Spring16
CY20106,5,8,7,6,0,2,0,Spring17
CY20106,1,3,3,7,6,4,1,Spring19
CY20106,2,2,5,4,1,5,1,Spring18
CY20106,5,8,7,6,0,2,0,Autumn17
CS60008,14,17,19,10,3,0,0,Spring16
CS60047,3,7,8,6,4,2,0,Spring16
CS60047,8,22,24,23,10,1,1,Spring17
CS60047,0,0,0,1,0,0,0,Spring19
CS60047,4,8,11,10,7,1,0,Autumn18
CS60047,2,5,3,2,0,0,0,Spring18
CS60047,8,22,24,23,11,1,0,Autumn17
IM47001,0,0,0,2,1,0,2,Autumn18
PH41013,0,8,3,6,7,10,5,Spring16
PH41013,4,11,11,12,3,2,2,Spring17
PH41013,0,0,0,1,0,0,0,Autumn18
PH41013,0,6,17,8,7,3,0,Spring18
PH41013,4,11,11,12,4,3,0,Autumn17
CE31005,2,7,30,23,4,0,0,Spring16
CE31005,4,6,21,21,12,7,2,Spring17
CE31005,4,14,28,19,11,7,4,Autumn18
CE31005,6,6,31,10,9,9,4,Spring18
CE31005,4,6,21,21,12,7,2,Autumn17
RE60002,1,3,3,0,0,0,0,Spring16
RE60002,0,0,1,1,1,0,0,Spring17
RE60002,0,1,0,0,1,0,0,Spring18
RE60002,0,0,1,1,1,0,0,Autumn17
IM29006,12,20,14,3,0,0,0,Spring16
IM29006,15,19,10,4,0,0,0,Spring17
IM29006,21,21,10,4,0,0,0,Spring19
IM29006,19,24,9,3,0,0,0,Spring18
IM29006,15,19,10,4,0,0,0,Autumn17
CE60021,0,0,0,1,0,0,0,Spring16
CE60021,1,0,1,3,0,2,0,Spring17
CE60021,1,2,2,1,0,1,1,Autumn18
CE60021,0,0,1,1,0,0,0,Spring18
CE60021,1,0,1,3,0,2,0,Autumn17
TS70006,0,1,0,0,0,0,0,Spring19
CY31010,2,2,4,5,1,3,1,Spring16
CY31010,5,4,1,0,3,0,1,Spring17
CY31010,4,3,0,2,2,9,1,Spring19
CY31010,8,13,5,2,0,0,1,Spring18
CY31010,5,4,1,0,3,0,1,Autumn17
HS57003,4,5,21,4,0,0,0,Autumn18
CY50033,17,18,10,11,4,4,0,Spring16
CY50033,5,8,21,15,9,3,0,Spring17
CY50033,9,7,2,7,4,1,0,Spring19
CY50033,19,19,8,2,1,2,0,Spring18
CY50033,5,9,20,15,9,3,0,Autumn17
ES61001,1,0,1,0,0,0,0,Autumn18
CE42006,0,3,5,7,3,1,0,Spring16
CE42006,1,0,2,7,2,0,0,Spring17
CE42006,1,1,4,7,3,0,0,Spring19
CE42006,0,4,4,1,0,1,0,Spring18
CE42006,1,0,2,7,2,0,0,Autumn17
NA60043,7,15,8,3,3,2,0,Spring16
NA57003,5,8,5,6,0,0,3,Autumn18
BT48017,6,20,12,3,1,0,2,Autumn18
HS30075,1,5,11,12,13,0,0,Autumn18
HS30075,2,3,6,22,0,0,0,Spring18
MM40003,2,1,0,1,0,0,0,Autumn18
EE60012,0,1,0,2,0,0,2,Spring16
EE60012,1,0,2,0,1,0,0,Spring17
EE60012,0,1,5,2,1,0,0,Spring19
EE60012,0,1,0,1,0,0,0,Spring18
EE60012,1,0,2,0,1,0,0,Autumn17
PH61009,1,0,1,1,0,3,1,Autumn18
MI38002,12,24,22,7,0,0,0,Spring19
PH61003,0,1,0,2,0,0,0,Spring17
PH61003,0,1,0,0,1,0,0,Spring18
PH61003,0,1,0,2,0,0,0,Autumn17
BT41022,3,7,15,12,5,0,0,Spring16
BT41022,1,3,8,6,11,8,0,Spring17
BT41022,1,7,9,7,10,12,0,Spring19
BT41022,3,10,5,5,13,3,1,Spring18
BT41022,1,3,8,6,11,8,0,Autumn17
EC60083,2,7,10,0,1,2,1,Spring16
EC60083,1,1,1,2,3,2,2,Spring17
EC60083,5,6,5,0,1,0,0,Autumn18
EC60083,3,0,0,0,0,2,0,Spring18
EC60083,1,1,1,3,3,3,0,Autumn17
EE60026,1,0,0,1,0,0,1,Spring16
EE60026,0,1,0,1,0,0,0,Spring17
EE60026,0,0,0,2,2,1,0,Autumn18
EE60026,0,1,0,1,0,0,1,Autumn17
NA39004,5,18,9,0,0,0,0,Spring19
TS62002,0,1,1,0,0,0,1,Spring19
CE31001,5,10,12,28,21,10,18,Spring16
CE31001,6,10,13,20,20,24,7,Spring17
CE31001,3,9,20,32,29,28,0,Autumn18
CE31001,8,20,28,24,17,8,1,Spring18
CE31001,7,11,14,22,25,29,3,Autumn17
PH41011,4,5,4,13,6,1,6,Spring16
PH41011,6,11,7,7,8,4,2,Spring17
PH41011,0,1,0,0,0,0,0,Autumn18
PH41011,1,4,11,8,4,13,0,Spring18
PH41011,6,11,7,7,8,6,0,Autumn17
EC60007,2,10,13,9,3,3,3,Spring16
EC60007,0,6,6,13,7,0,1,Autumn18
BM60112,4,10,17,16,6,7,0,Spring19
GG57008,7,9,3,1,0,0,2,Spring19
GG57008,0,1,1,0,0,0,1,Autumn18
QE47001,1,5,2,0,0,0,0,Autumn18
PH41023,2,6,17,16,15,8,2,Spring16
PH41023,2,7,11,17,7,13,6,Spring17
PH41023,5,5,7,1,11,9,1,Autumn18
PH41023,0,10,17,29,10,4,2,Spring18
PH41023,2,7,12,17,8,17,1,Autumn17
IP60202,0,0,0,1,0,0,0,Spring19
NA58002,0,5,6,5,7,3,0,Spring19
AG60109,0,0,0,0,1,2,0,Spring16
AG60109,0,0,2,0,1,0,0,Spring17
AG60109,0,1,0,3,1,0,0,Autumn18
AG60109,0,0,0,1,0,0,0,Spring18
AG60109,0,0,2,0,1,0,0,Autumn17
MI47003,0,1,2,1,0,0,1,Autumn18
CS57004,23,15,3,1,0,0,2,Spring19
CS57004,0,1,0,0,0,0,0,Autumn18
AE61026,0,1,0,0,0,0,0,Spring17
AE61026,0,1,0,0,0,0,0,Autumn17
AE51016,0,5,2,0,0,0,0,Spring17
AE51016,1,0,0,0,0,0,0,Spring18
AE51016,0,5,2,0,0,0,0,Autumn17
PH20003,9,15,17,25,52,44,22,Spring16
PH20003,8,38,49,42,43,12,6,Spring17
PH20003,0,0,0,0,0,0,1,Spring19
PH20003,20,35,46,38,45,29,16,Autumn18
PH20003,11,33,29,45,43,32,12,Spring18
PH20003,8,38,49,42,43,15,3,Autumn17
AE62002,4,7,7,4,0,0,0,Spring19
CE31406,0,1,0,1,2,0,0,Spring16
CE31406,0,0,1,2,1,0,0,Spring17
CE31406,0,0,1,3,3,3,0,Autumn18
CE31406,0,0,1,3,6,1,0,Spring18
CE31406,0,0,1,2,1,0,0,Autumn17
CH30016,13,14,23,10,7,8,0,Spring16
CH30016,8,12,23,13,10,7,3,Spring17
CH30016,18,32,12,8,7,6,1,Spring19
CH30016,15,22,20,9,14,13,0,Spring18
CH30016,8,12,23,13,10,7,3,Autumn17
EE60011,3,2,4,1,1,0,0,Spring16
EE60011,0,2,3,3,3,0,0,Spring17
EE60011,0,0,1,1,1,0,0,Autumn18
EE60011,2,1,2,0,0,2,0,Spring18
EE60011,0,2,3,3,3,0,0,Autumn17
CE20006,3,4,21,14,19,8,8,Spring16
CE20006,3,15,25,15,10,9,1,Spring17
CE20006,3,12,17,19,11,14,5,Autumn18
CE20006,3,15,23,18,13,8,1,Spring18
CE20006,3,16,25,16,10,9,1,Autumn17
EC60132,2,3,5,4,0,4,1,Spring16
EC60132,2,2,4,4,0,0,0,Spring17
EC60132,0,0,1,1,2,1,0,Spring19
EC60132,1,3,0,1,1,1,0,Spring18
EC60132,2,2,4,4,0,0,0,Autumn17
CY20102,3,2,6,0,3,1,0,Spring16
CY20102,3,8,11,2,2,2,0,Spring17
CY20102,0,5,8,7,2,3,0,Spring19
CY20102,3,4,3,4,3,2,0,Spring18
CY20102,3,8,11,2,2,2,0,Autumn17
CH31001,2,7,10,28,37,42,23,Spring16
CH31001,3,15,36,24,25,40,7,Spring17
CH31001,0,0,0,0,0,0,1,Spring19
CH31001,22,22,30,30,16,40,13,Autumn18
CH31001,10,23,35,27,39,24,5,Spring18
CH31001,3,15,36,25,26,43,2,Autumn17
EX49002,1,5,7,6,3,1,0,Spring19
NA40020,3,8,11,9,5,6,1,Spring16
NA40020,4,11,9,9,4,3,0,Spring17
NA40020,3,4,4,5,4,9,0,Spring19
NA40020,1,4,4,11,7,8,0,Spring18
NA40020,4,11,9,9,4,3,0,Autumn17
HS30097,8,30,36,22,13,1,1,Spring16
HS30097,11,35,37,23,13,6,4,Spring17
HS30097,2,14,15,20,8,1,3,Autumn18
HS30097,3,12,14,17,9,3,2,Spring18
HS30097,11,35,37,23,14,7,2,Autumn17
PH41015,2,11,12,7,5,1,1,Spring16
PH41015,1,9,17,14,4,0,0,Spring17
PH41015,2,3,17,13,5,1,0,Spring18
PH41015,1,9,17,14,4,0,0,Autumn17
BT31010,3,8,8,8,7,1,1,Spring16
BT31010,11,7,14,2,3,3,1,Spring17
BT31010,6,7,11,6,10,1,0,Spring19
BT31010,3,16,12,8,5,0,1,Spring18
BT31010,11,7,14,2,3,3,1,Autumn17
BM40002,9,7,16,13,14,16,2,Autumn18
BM40002,10,20,27,22,10,11,1,Spring19
CE61003,5,19,11,5,1,0,0,Spring16
CE61003,0,2,12,5,5,0,0,Autumn18
MI30013,1,4,14,21,14,10,4,Spring16
MI30013,1,8,11,18,10,11,5,Spring17
MI30013,11,11,14,17,12,9,0,Autumn18
MI30013,6,6,19,11,7,8,1,Spring18
MI30013,1,8,11,19,10,12,3,Autumn17
MA20103,36,41,56,75,64,98,26,Spring16
MA20103,34,66,82,47,52,98,16,Spring17
MA20103,40,50,66,83,56,120,32,Autumn18
MA20103,75,69,53,60,57,89,19,Spring18
MA20103,34,66,82,48,54,106,5,Autumn17
EC60011,5,11,24,13,5,3,0,Autumn18
MA40011,1,3,3,4,11,22,10,Spring16
MA40011,1,7,5,6,13,20,0,Spring17
MA40011,1,6,6,13,13,14,0,Autumn18
MA40011,4,4,8,14,13,10,0,Spring18
MA40011,1,7,5,6,13,20,0,Autumn17
EA10001,0,0,1,0,0,1,4,Spring19
EA10001,117,443,313,163,192,111,96,Autumn18
MA10002,158,234,257,206,191,209,19,Spring16
MA10002,109,205,263,240,196,237,74,Spring17
MA10002,259,300,292,190,136,158,56,Spring19
MA10002,227,231,246,219,160,191,29,Spring18
MA10002,109,206,265,245,202,271,25,Autumn17
EC60042,0,0,0,0,0,0,5,Spring16
EC60042,1,0,1,0,0,1,0,Spring18
MA60036,1,0,1,0,0,0,0,Spring19
NA40024,5,6,9,8,6,1,0,Spring17
NA40024,1,3,6,5,4,3,0,Spring19
NA40024,6,8,5,5,1,2,0,Spring18
NA40024,5,6,9,8,6,1,0,Autumn17
EP60021,8,17,21,12,5,3,0,Spring16
EP60021,9,9,18,10,7,8,1,Spring17
EP60021,0,0,0,0,0,1,0,Spring19
EP60021,2,5,3,6,4,8,0,Autumn18
EP60021,2,3,5,8,2,4,1,Spring18
EP60021,9,9,18,10,7,8,1,Autumn17
ME48602,3,13,22,19,33,25,3,Spring19
ME48602,0,0,0,0,0,0,1,Autumn18
NA31006,1,1,4,8,5,27,3,Spring16
NA31006,5,3,5,12,9,6,1,Spring17
NA31006,1,5,8,5,10,9,0,Spring19
NA31006,2,1,6,7,11,8,1,Spring18
NA31006,5,3,5,12,9,6,1,Autumn17
ET30002,0,2,2,2,1,1,0,Spring19
CS60003,5,6,6,9,9,8,0,Spring16
CS60003,12,12,13,8,4,4,0,Spring17
CS60003,9,17,13,6,2,3,0,Spring19
CS60003,13,9,10,3,7,3,0,Spring18
CS60003,12,12,13,8,4,4,0,Autumn17
CS60009,2,4,8,6,5,3,1,Spring16
CS31702,10,41,31,23,13,4,1,Spring16
CS31702,29,32,41,23,41,4,1,Spring17
CS31702,28,21,30,32,16,4,3,Spring19
CS31702,42,46,38,25,16,12,4,Spring18
CS31702,29,33,40,23,41,4,1,Autumn17
CL61009,0,3,0,0,0,0,0,Autumn18
PH49006,6,25,8,0,0,0,0,Spring16
PH49006,18,26,1,0,0,0,0,Spring17
PH49006,15,23,2,0,0,0,1,Spring18
PH49006,18,26,1,0,0,0,0,Autumn17
IM60003,0,2,3,4,2,1,0,Spring16
IM60003,0,0,0,4,4,6,1,Spring17
IM60003,3,4,5,2,0,1,0,Autumn18
IM60003,1,2,6,3,5,1,0,Spring18
IM60003,0,0,0,4,5,6,0,Autumn17
PH60105,2,3,9,6,10,6,0,Spring17
PH60105,2,1,0,1,1,1,0,Spring19
PH60105,1,2,2,1,1,1,0,Spring18
PH60105,2,3,9,6,10,6,0,Autumn17
HS49007,0,15,26,5,0,0,5,Autumn18
IM57004,3,27,7,3,1,0,4,Spring19
IM57004,0,0,2,0,0,0,0,Autumn18
EC60068,0,1,0,1,0,0,0,Spring19
MA60024,0,0,0,3,0,0,0,Spring19
ME40701,12,12,31,25,13,2,4,Spring16
ME40701,5,12,29,23,27,5,12,Spring17
ME40701,9,24,26,12,22,25,12,Autumn18
ME40701,8,16,25,18,24,11,3,Spring18
ME40701,5,12,29,23,28,9,7,Autumn17
ET60006,20,18,26,7,7,3,0,Autumn18
ET60006,24,34,36,13,4,3,0,Spring19
MF30602,2,14,8,8,5,6,0,Spring16
CS29006,71,19,10,5,2,9,2,Spring16
CS29006,49,49,14,1,0,0,0,Spring17
CS29006,20,51,23,8,2,1,2,Spring19
CS29006,13,62,21,6,2,2,4,Spring18
CS29006,49,49,14,1,0,0,0,Autumn17
EC60297,2,1,1,2,0,0,0,Autumn18
CE31104,4,10,20,11,10,12,0,Spring16
MT60150,2,0,1,2,2,0,0,Spring16
MT60150,3,1,1,0,0,0,0,Spring17
MT60150,2,1,0,0,0,0,0,Spring19
MT60150,0,2,2,0,0,0,0,Spring18
MT60150,3,1,1,0,0,0,0,Autumn17
CE41603,0,0,0,1,4,1,2,Spring16
CE41603,0,0,1,0,0,1,0,Spring17
CE41603,3,10,7,4,0,4,0,Spring19
CE41603,2,6,10,5,2,5,0,Spring18
CE41603,0,0,1,0,0,1,0,Autumn17
MA49015,5,10,12,8,6,1,3,Spring16
MA49015,15,21,6,3,0,0,4,Spring17
MA49015,8,11,12,8,3,2,1,Spring18
MA49015,15,21,6,3,0,0,4,Autumn17
MA20107,22,65,77,46,32,32,5,Spring16
MA20107,45,73,39,35,14,10,1,Spring17
MA20107,0,0,0,0,1,0,0,Spring19
MA20107,16,30,43,35,20,22,5,Autumn18
MA20107,8,30,43,46,32,25,9,Spring18
MA20107,45,73,39,35,14,10,1,Autumn17
MA61008,2,9,38,20,5,4,1,Spring16
MA61008,2,7,17,10,8,0,0,Spring17
MA61008,1,0,3,1,1,0,0,Spring19
MA61008,4,17,44,11,2,1,0,Spring18
MA61008,2,7,17,10,8,1,0,Autumn17
EP60025,4,1,0,0,0,0,0,Spring17
EP60025,0,1,0,1,2,1,0,Spring19
EP60025,43,22,6,4,3,3,0,Autumn18
EP60025,49,36,10,11,3,0,0,Spring18
EP60025,5,3,1,0,0,0,0,Autumn17
AE21008,7,10,10,14,1,13,7,Spring16
AE21008,2,3,16,16,9,14,0,Spring17
AE21008,7,7,17,2,5,7,1,Spring19
AE21008,3,7,11,10,6,6,5,Spring18
AE21008,2,3,16,16,9,14,0,Autumn17
CY40014,3,4,11,8,4,11,2,Spring16
CY40014,4,15,9,10,2,2,2,Spring17
CY40014,4,7,15,8,5,0,0,Spring18
CY40014,5,15,9,10,2,2,1,Autumn17
CY39004,3,0,7,5,1,1,0,Spring16
CY39004,4,7,2,0,2,0,0,Spring17
CY39004,7,4,7,2,0,1,0,Spring19
CY39004,4,14,10,0,0,1,0,Spring18
CY39004,4,7,2,0,2,0,0,Autumn17
IM31006,4,12,14,18,4,3,3,Spring16
IM31006,0,13,17,14,5,7,0,Spring17
IM31006,4,12,18,19,10,11,1,Spring19
IM31006,5,13,14,10,13,8,0,Spring18
IM31006,0,13,17,14,5,7,0,Autumn17
NA31002,5,3,5,5,13,16,2,Spring16
NA31002,2,7,6,12,9,6,1,Spring17
NA31002,5,3,8,9,5,8,3,Spring19
NA31002,2,3,7,8,8,5,1,Spring18
NA31002,2,7,6,13,8,6,1,Autumn17
ME49605,4,14,4,4,6,0,0,Spring16
ME49605,6,9,9,14,11,1,0,Autumn18
CS60078,1,0,3,4,2,2,1,Spring16
CS60078,3,1,2,1,1,0,0,Spring17
CS60078,1,2,2,3,2,1,0,Spring19
CS60078,0,0,1,1,1,2,0,Spring18
CS60078,3,1,2,1,1,0,0,Autumn17
AE58001,4,6,6,6,3,0,1,Autumn18
CE31306,0,0,10,0,4,1,0,Spring16
CE31306,2,12,26,22,6,2,0,Spring17
CE31306,9,9,21,11,2,2,0,Spring19
CE31306,2,10,19,3,0,0,0,Spring18
CE31306,2,12,26,22,6,2,0,Autumn17
CE31408,0,1,0,2,1,4,1,Spring16
CE31408,0,0,0,0,1,0,0,Spring19
GG20005,0,4,7,15,17,13,7,Autumn18
EC69202,11,2,0,0,0,0,0,Spring19
MA61018,0,0,0,1,0,0,0,Spring19
GG59010,0,5,9,2,3,1,0,Spring19
HS30079,4,8,15,7,3,0,1,Spring16
HS30079,5,17,25,17,6,4,2,Spring17
HS30079,5,12,12,15,10,2,0,Autumn18
HS30079,3,14,26,14,13,2,1,Spring18
HS30079,5,17,25,18,6,5,0,Autumn17
ME61003,3,7,6,4,3,4,0,Spring16
ME61003,4,9,1,3,1,0,0,Spring17
ME61003,8,10,6,5,1,1,0,Autumn18
ME61003,11,7,8,0,3,1,0,Spring18
ME61003,4,9,1,3,1,0,0,Autumn17
AE31002,6,8,10,9,7,5,1,Spring16
AE31002,7,12,10,7,2,3,5,Spring17
AE31002,6,9,19,6,3,3,0,Spring19
AE31002,7,8,17,7,6,6,1,Spring18
AE31002,7,12,10,7,2,3,5,Autumn17
CS60005,0,0,0,0,0,1,0,Spring16
CS60005,0,0,0,1,0,0,0,Autumn18
GG50011,1,6,3,10,0,0,0,Autumn18
HS30045,3,6,12,1,2,0,0,Autumn18
HS30045,10,18,17,0,0,0,0,Spring19
CY29004,3,5,6,1,0,0,0,Spring16
CY29004,0,7,21,0,0,0,0,Spring17
CY29004,0,22,3,0,0,0,0,Spring19
CY29004,3,16,1,0,0,0,0,Spring18
CY29004,0,7,21,0,0,0,0,Autumn17
CY60103,0,0,2,0,0,0,0,Autumn18
CY60103,3,0,2,1,0,0,0,Spring18
AG69004,1,0,1,2,0,0,0,Spring16
AG69004,0,0,1,0,0,0,0,Spring17
AG69004,0,0,1,1,0,0,0,Spring19
AG69004,0,3,1,1,0,0,0,Spring18
AG69004,0,0,1,0,0,0,0,Autumn17
PH20007,1,4,2,9,5,4,3,Spring16
PH20007,3,6,6,8,5,3,0,Spring17
PH20007,2,8,10,11,3,1,0,Autumn18
PH20007,5,4,11,10,5,1,1,Spring18
PH20007,3,6,6,8,5,3,0,Autumn17
GG40006,1,9,6,6,6,4,1,Spring19
BT29003,11,19,7,3,0,0,0,Spring16
BT29003,6,28,6,6,0,0,0,Spring17
BT29003,6,29,5,0,0,0,0,Autumn18
BT29003,1,17,22,6,0,0,0,Spring18
BT29003,6,28,6,6,0,0,0,Autumn17
AE40018,4,4,4,4,3,3,0,Spring16
AE40018,2,6,14,14,4,4,1,Spring17
AE40018,1,0,0,0,0,2,0,Spring19
AE40018,3,1,1,2,0,0,1,Autumn18
AE40018,3,2,6,7,3,0,0,Spring18
AE40018,2,6,14,15,4,4,0,Autumn17
HS51002,2,10,7,0,0,0,0,Autumn18
CY58006,1,1,5,4,2,0,0,Spring19
NA47005,1,5,10,3,1,0,0,Autumn18
AG60124,0,0,0,3,2,3,4,Spring16
AG60124,0,0,0,2,2,6,5,Spring17
AG60124,0,0,0,3,2,0,0,Spring18
AG60124,0,0,0,2,2,9,1,Autumn17
AR48018,0,0,0,0,0,0,1,Spring19
AR48018,0,7,17,15,0,1,1,Autumn17
ME47603,40,70,34,13,4,0,2,Autumn18
ME60129,1,0,0,0,1,0,0,Autumn18
AR43201,1,7,17,9,6,0,1,Spring16
AR43201,0,4,10,9,12,3,0,Spring17
AR43201,0,2,12,11,3,2,0,Autumn18
AR43201,0,2,17,10,6,3,1,Spring18
AR43201,0,4,10,9,12,3,0,Autumn17
CE60127,2,5,3,1,2,0,0,Spring16
CE60127,1,5,5,4,1,1,0,Spring17
CE60127,0,4,6,1,1,0,0,Spring18
CE60127,1,5,5,4,1,1,0,Autumn17
MT39022,7,18,21,6,0,0,0,Spring16
MT39022,13,14,24,7,0,0,0,Spring17
MT39022,11,16,15,6,2,1,0,Spring19
MT39022,7,19,14,2,1,0,1,Spring18
MT39022,13,14,24,7,0,0,0,Autumn17
MT47003,0,0,0,0,0,0,3,Spring19
MT47003,10,13,9,4,1,0,3,Autumn18
RE30003,0,0,0,0,0,0,0,Spring19
IM31011,0,0,0,0,0,1,0,Spring19
IM31011,3,3,7,5,7,1,0,Autumn18
MI60041,0,7,11,16,11,4,0,Spring16
MI60041,2,12,17,14,3,2,0,Autumn18
MI60041,1,4,8,6,6,2,0,Spring18
IM58003,1,6,10,7,4,0,1,Autumn18
MT41041,3,4,3,3,1,2,0,Spring16
AG31005,3,6,13,4,8,12,3,Spring16
AG31005,1,5,5,14,9,14,1,Spring17
AG31005,3,2,6,6,13,32,4,Autumn18
AG31005,2,4,12,10,11,13,4,Spring18
AG31005,1,5,5,14,9,15,1,Autumn17
EC60296,0,1,2,1,2,0,4,Spring16
EC60296,2,0,0,0,0,0,0,Spring17
EC60296,3,3,2,1,0,1,0,Spring19
EC60296,0,3,0,0,2,0,0,Spring18
EC60296,2,0,0,0,0,0,0,Autumn17
ME60135,0,0,3,0,0,1,0,Spring16
ME60135,0,1,0,0,1,3,1,Spring17
ME60135,0,0,1,1,2,1,0,Autumn18
ME60135,0,1,0,0,1,3,1,Autumn17
CH39006,31,70,25,7,7,0,1,Spring16
CH39006,52,68,24,6,0,0,3,Spring17
CH39006,61,68,17,5,2,2,1,Spring19
CH39006,42,84,39,4,0,1,0,Spring18
CH39006,52,68,24,6,0,0,3,Autumn17
MI40036,5,10,6,5,7,4,0,Spring16
MI40036,1,4,4,6,4,3,1,Spring17
MI40036,4,11,10,4,3,0,0,Spring19
MI40036,4,4,12,5,3,0,0,Spring18
MI40036,1,4,4,6,4,3,0,Autumn17
EE29002,3,33,32,14,2,0,1,Spring16
EE29002,8,42,21,13,0,0,0,Spring17
EE29002,14,29,35,0,0,6,0,Spring19
EE29002,17,23,19,10,9,2,2,Spring18
EE29002,8,42,21,13,0,0,0,Autumn17
MT61145,4,3,3,6,4,3,0,Spring16
CR61001,0,1,1,0,1,0,0,Autumn18
CR61001,0,1,0,1,1,2,0,Spring18
EC60064,2,0,0,1,2,2,1,Spring16
EC60064,1,0,0,0,1,1,0,Spring19
EC60064,2,2,1,2,1,0,0,Spring18
ME60414,2,1,6,1,0,0,0,Spring18
CY20105,3,4,6,0,0,2,0,Spring16
CY20105,4,10,3,5,5,1,0,Spring17
CY20105,9,10,4,1,0,1,0,Autumn18
CY20105,2,4,10,2,2,0,0,Spring18
CY20105,4,10,3,5,5,1,0,Autumn17
MA41002,2,8,7,4,6,0,0,Spring16
MA41002,3,8,11,4,3,4,0,Spring17
MA41002,2,2,3,11,6,6,1,Autumn18
MA41002,0,0,0,0,2,0,0,Spring19
MA41002,2,2,3,11,6,6,1,Spring18
MA41002,3,8,11,4,3,4,0,Autumn17
EX40009,0,1,6,9,4,7,0,Autumn18
AE29004,6,11,15,13,4,4,0,Spring16
AE29004,13,20,12,7,0,0,0,Spring17
AE29004,9,14,17,7,2,0,1,Spring19
AE29004,7,12,16,7,0,0,2,Spring18
AE29004,13,20,12,7,0,0,0,Autumn17
CS48003,102,4,0,0,0,0,0,Autumn18
MT60139,0,7,2,6,8,1,0,Spring17
MT60139,4,6,3,5,6,1,0,Autumn18
MT60139,2,11,11,1,0,2,0,Spring18
MT60139,0,7,2,6,8,1,0,Autumn17
NA40010,0,1,2,0,3,1,1,Spring16
NA40010,0,2,1,0,1,1,2,Spring17
NA40010,0,0,0,0,1,1,0,Spring19
NA40010,1,4,2,2,1,1,0,Spring18
NA40010,0,2,1,0,1,1,1,Autumn17
AG39004,1,13,23,13,1,0,0,Spring16
AG39004,2,22,17,5,2,0,1,Spring17
AG39004,11,33,11,3,2,4,3,Spring19
AG39004,4,21,18,6,1,2,2,Spring18
AG39004,2,22,17,5,2,0,1,Autumn17
MF49601,8,26,22,4,2,0,0,Autumn18
IP60107,0,0,1,2,0,0,1,Autumn18
ME30604,26,28,44,34,23,34,18,Spring16
ME30604,18,30,22,41,47,44,17,Spring17
ME30604,25,23,49,29,26,47,13,Spring19
ME30604,17,25,37,41,29,57,22,Spring18
ME30604,18,30,22,41,47,44,17,Autumn17
NA31001,4,8,10,13,6,4,0,Spring16
NA31001,0,6,7,13,6,5,1,Spring17
NA31001,1,4,9,6,10,10,2,Autumn18
NA31001,2,4,17,7,4,3,0,Spring18
NA31001,0,8,7,13,6,5,0,Autumn17
NA49007,7,16,11,0,2,1,0,Autumn18
AE48003,6,11,12,5,5,0,1,Autumn18
AR52012,0,3,2,5,2,0,0,Spring17
AR52012,0,0,0,0,1,0,0,Spring19
AR52012,1,0,1,2,1,9,0,Spring18
AR52012,0,3,2,5,2,0,0,Autumn17
EE60010,0,0,0,3,2,2,0,Spring16
EE60010,0,1,1,1,1,0,0,Spring19
AG39003,0,8,17,19,4,0,1,Spring16
AG39003,4,17,17,6,1,1,1,Spring17
AG39003,13,20,18,5,4,3,0,Autumn18
AG39003,7,30,9,8,3,1,0,Spring18
AG39003,4,17,17,6,1,1,1,Autumn17
PH60102,0,1,0,0,0,0,0,Spring16
EE60068,1,2,1,2,1,1,0,Spring18
CE48004,0,6,13,18,13,1,0,Spring19
MI29002,23,29,11,6,0,0,0,Spring19
PH49019,5,42,16,2,0,0,1,Spring16
PH49019,9,39,11,4,0,0,0,Spring17
PH49019,7,11,11,2,0,0,0,Autumn18
PH49019,7,48,17,0,0,0,0,Spring18
PH49019,9,39,11,4,0,0,0,Autumn17
NA60060,1,3,1,1,0,1,0,Spring19
PH61010,1,2,1,2,1,1,0,Spring19
AG60123,1,0,0,0,0,2,0,Spring16
AG60123,2,1,5,1,0,0,0,Spring17
AG60123,0,0,2,2,0,0,0,Autumn18
AG60123,0,0,0,2,3,5,0,Spring18
AG60123,2,1,5,1,0,0,1,Autumn17
HS20003,2,4,4,12,7,9,0,Spring16
HS20003,2,7,5,19,4,7,3,Spring17
HS20003,6,10,13,11,7,5,1,Autumn18
HS20003,7,9,9,15,8,0,0,Spring18
HS20003,2,7,6,20,4,7,1,Autumn17
GG30002,1,8,5,2,6,1,0,Spring19
NA39011,9,14,9,3,3,0,1,Autumn18
PH60307,5,1,3,8,8,4,0,Spring17
PH60307,2,4,11,6,5,3,2,Spring19
PH60307,1,1,4,5,3,3,8,Spring18
PH60307,5,1,3,8,8,4,0,Autumn17
MT21010,7,6,12,11,13,4,0,Spring16
MT21010,1,3,7,8,8,12,6,Spring17
MT21010,7,9,6,12,10,9,8,Spring19
MT21010,4,6,12,15,5,11,5,Spring18
MT21010,1,3,7,8,10,10,5,Autumn17
